1/30/2019,FRBK,5.92,USD
1/30/2019,FUNC,16.45,USD
1/30/2019,GCBC,30.94795539,USD
1/30/2019,HIFS,183.9868303,USD
1/30/2019,KRNY,13.24,USD
1/30/2019,LOB,13.76,USD
1/30/2019,MSL,11.12,USD
1/30/2019,NCOM,40.71,USD
1/30/2019,NKSH,34.88,USD
1/30/2019,ORRF,18.89,USD
1/30/2019,PBHC,14.4,USD
1/30/2019,PBIP US,18.2,USD
1/30/2019,SASR,33,USD
1/30/2019,SBBX,21.94,USD
1/30/2019,SMBK,19.21,USD
1/30/2019,SMMF,23.28,USD
1/30/2019,SVBI,8.23,USD
1/30/2019,SYBT,34.91,USD
1/30/2019,TCFC,29.8,USD
1/30/2019,TSC,21.19,USD
1/30/2019,VBTX,26.51,USD
1/31/2019,ACBI,18.08,USD
1/31/2019,AROW,31.85,USD
1/31/2019,ASRV,4.14,USD
1/31/2019,BWFG,28.9,USD
